5 2 8	0.0988184 
6 1 1	0.000150266 
6 1 2	0.000262235 
6 1 3	0.000427025 
6 1 4	-0.00527199 
6 1 5	0.167933 
6 1 6	0.480959 
6 1 7	0.157337 
6 1 8	-0.467749 
6 2 1	-0.000611708 
6 2 2	-0.000710219 
6 2 3	-0.00401946 
6 2 4	0.00751219 
6 2 5	0.0730517 
6 2 6	-0.180777 
6 2 7	0.317182 
6 2 8	0.00266551 
7 1 1	-3.95736e-05 
7 1 2	4.48392e-05 
7 1 3	0.00333522 
7 1 4	-0.00298307 
7 1 5	-0.0411354 
7 1 6	-0.110048 
7 1 7	-0.105164 
7 1 8	0.344137 
7 2 1	0.000103878 
7 2 2	4.02531e-05 
7 2 3	-0.00935658 
7 2 4	0.0208908 
7 2 5	-0.15035 
7 2 6	0.132036 
7 2 7	0.0816809 
7 2 8	0.138527 
8 1 1	9.54314e-05 
8 1 2	-0.000211365 
8 1 3	0.00858193 
8 1 4	0.005485 
8 1 5	0.0815897 
8 1 6	0.11697 
8 1 7	0.0965108 
8 1 8	0.151586 
8 2 1	-8.59656e-05 
8 2 2	-8.40558e-05 
8 2 3	0.0055876 
8 2 4	-0.00121767 
8 2 5	-0.046587 
8 2 6	0.153542 
8 2 7	-0.0931358 
8 2 8	0.0866821 
9 1 1	0.000127963 
9 1 2	-0.00037447 
9 1 3	-0.00369817 
9 1 4	0.000416425 
9 1 5	0.0542183 
9 1 6	-0.0905485 
9 1 7	-0.00792458 
9 1 8	-0.135889 
9 2 1	-5.86412e-05 
9 2 2	-0.000328762 
9 2 3	-0.00268423 
9 2 4	0.00235265 
9 2 5	-0.0277741 
9 2 6	0.069984 
9 2 7	-0.0743744 
9 2 8	0.114172 
10 1 1	-8.85805e-05 
10 1 2	-0.000379889 
10 1 3	0.00210415 
10 1 4	0.00732848 
10 1 5	-0.04186 
10 1 6	0.285647 
10 1 7	0.0770194 
10 1 8	0.302735 
10 2 1	8.53144e-05 
10 2 2	0.000463297 
10 2 3	0.00707588 
10 2 4	-0.0165778 
10 2 5	-0.0047653 
10 2 6	0.180129 
10 2 7	-0.0509384 
10 2 8	-0.127038 
11 1 1	8.55735e-05 
11 1 2	-0.00015035 
11 1 3	-0.00101939 
11 1 4	0.000194898 
11 1 5	-0.0325951 
11 1 6	0.0096585 
11 1 7	-0.0098619 
11 1 8	-0.0765571 
11 2 1	0.000103724 
11 2 2	-1.87206e-05 
11 2 3	0.000152123 
11 2 4	0.0026368 
11 2 5	-0.00704551 
11 2 6	0.0209135 
11 2 7	0.000669164 
11 2 8	-0.0361595 
12 1 1	-0.000139333 
12 1 2	-0.000292118 
12 1 3	-0.00241525 
12 1 4	-0.00142501 
12 1 5	0.112417 
12 1 6	-0.541985 
12 1 7	-0.055263 
12 1 8	-0.348108 
12 2 1	-2.31865e-05 
12 2 2	0.000351549 
12 2 3	0.00286543 
12 2 4	-0.00279111 
12 2 5	0.0791756 
12 2 6	-0.378704 
12 2 7	0.0205097 
12 2 8	0.215343 
13 1 1	-0.00011666 
13 1 2	-8.77003e-05 
13 1 3	-0.00196173 
13 1 4	-0.00130874 
13 1 5	-0.0992388 
13 1 6	0.238059 
13 1 7	0.015332 
13 1 8	0.0423756 
13 2 1	-0.000274913 
13 2 2	0.00018034 
13 2 3	-0.00273706 
13 2 4	0.00308568 
13 2 5	-0.0529843 
13 2 6	0.174363 
13 2 7	-0.0266942 
13 2 8	-0.0733525 

1 1 1	0.778215 
1 1 2	0.489986 
1 1 3	0.320083 
1 1 4	-0.152429 
1 1 5	-0.114509 
1 1 6	0.04108 
1 1 7	0.0723834 
1 1 8	-0.0231084 
1 1 9	0.0267273 
1 1 10	-0.03929 
1 1 11	-0.0038229 
1 1 12	-0.0278856 
1 1 13	0.0109522 
1 2 1	-0.557383 
1 2 2	0.576854 
1 2 3	0.499897 
1 2 4	0.186292 
1 2 5	-0.22279 
1 2 6	-0.0273586 
1 2 7	-0.0409732 
1 2 8	0.0618946 
1 2 9	-0.0198359 
1 2 10	0.0122682 
1 2 11	-0.0108481 
1 2 12	-0.00624734 
1 2 13	-0.00331348 
2 1 1	0.182521 
2 1 2	0.34348 
2 1 3	-0.410283 
2 1 4	0.676606 
2 1 5	0.210396 
2 1 6	-0.14479 
2 1 7	-0.249102 
2 1 8	0.105286 
2 1 9	-0.0983902 
2 1 10	0.12737 
2 1 11	0.0102732 
2 1 12	0.085073 
2 1 13	-0.0414449 
2 2 1	0.223323 
2 2 2	-0.55011 
2 2 3	0.480966 
2 2 4	0.487686 
2 2 5	-0.30709 
2 2 6	-0.0740926 
2 2 7	-0.117052 
2 2 8	0.118084 
2 2 9	-0.0482362 
2 2 10	0.042161 
2 2 11	-0.0253168 
2 2 12	0.00412303 
2 2 13	-0.00698767 
3 1 1	0.0136034 
3 1 2	-0.045667 
3 1 3	0.269664 
3 1 4	-0.31957 
3 1 5	0.412407 
3 1 6	-0.181343 
3 1 7	-0.261154 
3 1 8	0.119267 
3 1 9	-0.0960446 
3 1 10	0.113238 
3 1 11	-0.0756871 
3 1 12	0.108539 
3 1 13	-0.149207 
3 2 1	0.0178271 
3 2 2	0.0571898 
3 2 3	-0.384131 
3 2 4	-0.2606 
3 2 5	-0.619915 
3 2 6	-0.0730356 
3 2 7	-0.126086 
3 2 8	0.250295 
3 2 9	-0.0926488 
3 2 10	0.141055 
3 2 11	0.120147 
3 2 12	0.0320506 
3 2 13	-0.0453785 
4 1 1	-0.00278956 
4 1 2	0.0272335 
4 1 3	-0.122998 
4 1 4	0.233962 
4 1 5	-0.032267 
4 1 6	0.152689 
4 1 7	0.362125 
4 1 8	-0.180727 
4 1 9	0.196308 
4 1 10	-0.284233 
4 1 11	-0.283481 
4 1 12	-0.116288 
4 1 13	-0.0773288 
4 2 1	0.00232302 
4 2 2	0.0212427 
4 2 3	-0.0993564 
4 2 4	-0.135596 
4 2 5	-0.0870928 
4 2 6	-0.197951 
4 2 7	-0.201644 
4 2 8	0.00773161 
4 2 9	0.0599472 
4 2 10	-0.169786 
4 2 11	-0.543009 
4 2 12	-0.165212 
4 2 13	0.239297 
5 1 1	-0.000628279 
5 1 2	-0.00149381 
5 1 3	-0.0261952 
5 1 4	0.0300806 
5 1 5	-0.274526 
5 1 6	-0.0627062 
5 1 7	0.180966 
5 1 8	-0.197111 
5 1 9	-0.101533 
5 1 10	-0.0404493 
5 1 11	0.0643914 
5 1 12	-0.0617518 
5 1 13	0.206848 
5 2 1	0.00141346 
5 2 2	-1.23867e-05 
5 2 3	0.0412376 
5 2 4	0.0252549 
5 2 5	0.299041 
5 2 6	-0.0354735 
5 2 7	0.0445696 
5 2 8	-0.0183845 
5 2 9	0.0337807 
5 2 10	0.0601008 
5 2 11	0.0811122 
5 2 12	-0.179394 
5 2 13	0.58897 
6 1 1	0.000291316 
6 1 2	0.000922516 
6 1 3	0.0119136 
6 1 4	-0.0271876 
6 1 5	0.00538249 
6 1 6	-0.298829 
6 1 7	-0.30634 
6 1 8	-0.0913488 
6 1 9	0.118249 
6 1 10	0.164487 
6 1 11	-0.0726931 
6 1 12	-0.0261679 
6 1 13	-0.102278 
6 2 1	0.000236677 
6 2 2	-0.000301044 
6 2 3	0.00762344 
6 2 4	0.0192634 
6 2 5	0.050825 
6 2 6	-0.0122655 
6 2 7	0.122831 
6 2 8	0.00443424 
6 2 9	-0.0141562 
6 2 10	0.208671 
6 2 11	0.139936 
6 2 12	-0.30372 
6 2 13	0.0782843 
7 1 1	-0.000266912 
7 1 2	-0.000308285 
7 1 3	-0.00244806 
7 1 4	0.000645594 
7 1 5	-0.12764 
7 1 6	-0.231501 
7 1 7	-0.323213 
7 1 8	-0.286162 
7 1 9	0.104565 
7 1 10	-0.266881 
7 1 11	-0.148486 
7 1 12	0.0886258 
7 1 13	0.110976 
7 2 1	-0.000254647 
7 2 2	-0.000233578 
7 2 3	-0.00563473 
7 2 4	-0.00783927 
7 2 5	-0.0253519 
7 2 6	-0.167278 
7 2 7	-0.123758 
7 2 8	-0.0975003 
7 2 9	-0.172597 
7 2 10	-0.197086 
7 2 11	0.33206 
7 2 12	-0.453746 
7 2 13	-0.0613761 
8 1 1	-0.000449647 
8 1 2	-0.00052719 
8 1 3	0.00158679 
8 1 4	-0.00477515 
8 1 5	-0.00318436 
8 1 6	-0.642415 
8 1 7	0.401243 
8 1 8	-0.192764 
8 1 9	-0.204871 
8 1 10	0.041527 
8 1 11	-0.147896 
8 1 12	0.266436 
8 1 13	-0.190724 
8 2 1	-1.27955e-05 
8 2 2	-0.000505962 
8 2 3	0.0035542 
8 2 4	0.00633522 
8 2 5	0.0227877 
8 2 6	-0.333344 
8 2 7	0.198812 
8 2 8	0.400148 
8 2 9	0.472058 
8 2 10	-0.178992 
8 2 11	0.325136 
8 2 12	0.13176 
8 2 13	0.12299 
9 1 1	8.20412e-05 
9 1 2	0.000232277 
9 1 3	0.0037998 
9 1 4	0.00519269 
9 1 5	-0.13875 
9 1 6	0.0073424 
9 1 7	-0.0905504 
9 1 8	-0.0684731 
9 1 9	-0.062645 
9 1 10	0.312714 
9 1 11	0.0688788 
9 1 12	0.251437 
9 1 13	0.39109 
9 2 1	-5.77978e-05 
9 2 2	-0.000391466 
9 2 3	0.00076276 
9 2 4	0.00551388 
9 2 5	-0.0759767 
9 2 6	0.0278733 
9 2 7	-0.066064 
9 2 8	0.00953576 
9 2 9	0.00229604 
9 2 10	0.251172 
9 2 11	0.0896411 
9 2 12	-0.103697 
9 2 13	-0.0883893 
10 1 1	0.000123115 
10 1 2	0.000295051 
10 1 3	-0.000218177 
10 1 4	-0.00143945 
10 1 5	0.0130981 
10 1 6	-0.0619018 
10 1 7	-0.169481 
10 1 8	0.383807 
10 1 9	-0.0522961 
10 1 10	-0.17795 
10 1 11	-0.167009 
10 1 12	-0.106348 
10 1 13	0.189264 
10 2 1	6.04645e-05 
10 2 2	0.000246925 
10 2 3	0.00419449 
10 2 4	0.000949394 
10 2 5	-0.0284347 
10 2 6	0.147324 
10 2 7	0.158092 
10 2 8	0.220106 
10 2 9	-0.32704 
10 2 10	0.0745508 
10 2 11	-0.35229 
10 2 12	-0.0239714 
10 2 13	0.18061 
11 1 1	-0.000110429 
11 1 2	-0.000209998 
11 1 3	-0.00203591 
11 1 4	0.0122884 
11 1 5	-0.123661 
11 1 6	-0.00426898 
11 1 7	-0.055089 
11 1 8	-0.0891989 
11 1 9	0.569127 
11 1 10	0.248565 
11 1 11	-0.215796 
11 1 12	-0.110205 
11 1 13	-0.00374474 
11 2 1	9.36648e-05 
11 2 2	-0.000107328 
11 2 3	0.00239383 
11 2 4	-0.00748459 
11 2 5	0.0544854 
11 2 6	0.0670929 
11 2 7	0.0969651 
11 2 8	-0.0044797 
11 2 9	0.122537 
11 2 10	0.456249 
11 2 11	-0.176961 
11 2 12	-0.0139891 
11 2 13	-0.104445 
12 1 1	-0.000263374 
12 1 2	-0.000112132 
12 1 3	-0.000661682 
12 1 4	0.0108207 
12 1 5	0.0341844 
12 1 6	-0.0801429 
12 1 7	0.0917036 
12 1 8	0.263221 
12 1 9	-0.0917934 
12 1 10	-0.129661 
12 1 11	-0.102461 
12 1 12	-0.162662 
12 1 13	-0.196157 
12 2 1	5.70742e-05 
12 2 2	-0.000161558 
12 2 3	-5.7709e-05 
12 2 4	0.00155087 
12 2 5	-0.0125567 
12 2 6	-0.00664435 
12 2 7	0.0739251 
12 2 8	0.18903 
12 2 9	-0.0749823 
12 2 10	0.153236 
12 2 11	-0.152649 
12 2 12	-0.102553 
12 2 13	-0.160134 
13 1 1	0.000257201 
13 1 2	0.000257487 
13 1 3	0.00129165 
13 1 4	0.00305897 
13 1 5	0.000527909 
13 1 6	0.032894 
13 1 7	-0.172722 
13 1 8	-0.246112 
13 1 9	0.0706334 
13 1 10	-0.0193182 
13 1 11	0.0601652 
13 1 12	-0.234934 
13 1 13	-0.160436 
13 2 1	-0.00012942 
13 2 2	0.000126618 
13 2 3	-0.00222588 
13 2 4	0.00286941 
13 2 5	0.00666315 
13 2 6	-0.0383755 
13 2 7	-0.127054 
13 2 8	-0.185051 
13 2 9	-0.00508136 
13 2 10	0.0266035 
13 2 11	0.0559796 
13 2 12	-0.176475 
13 2 13	-0.0570096 
14 1 1	-4.39985e-05 
14 1 2	5.04943e-05 
14 1 3	-0.0039965 
14 1 4	0.00585291 
14 1 5	0.0161055 
14 1 6	-0.161704 
14 1 7	0.0760565 
14 1 8	0.197248 
14 1 9	0.00138661 
14 1 10	0.132373 
14 1 11	-0.0853958 
14 1 12	-0.429226 
14 1 13	-0.114235 
14 2 1	0.000174082 
14 2 2	0.000108438 
14 2 3	0.00132169 
14 2 4	0.00202086 
14 2 5	-0.00317378 
14 2 6	-0.112104 
14 2 7	0.0233885 
14 2 8	0.144293 
14 2 9	-0.0351729 
14 2 10	-0.0657669 
14 2 11	-0.0147134 
14 2 12	-0.126421 
14 2 13	0.127367 
15 1 1	-0.000175012 
15 1 2	-0.000213088 
15 1 3	0.00235482 
15 1 4	-0.0052977 
15 1 5	0.0159232 
15 1 6	-0.203952 
15 1 7	0.0805344 
15 1 8	-0.185415 
15 1 9	-0.242405 
15 1 10	0.104081 
15 1 11	0.0619845 
15 1 12	-0.0552652 
15 1 13	0.235238 
15 2 1	-0.00020436 
15 2 2	-0.000131653 
15 2 3	0.0008997 
15 2 4	0.00350268 
15 2 5	-0.0312017 
15 2 6	-0.0771624 
15 2 7	0.0400296 
15 2 8	0.0633901 
15 2 9	0.0335967 
15 2 10	-0.103317 
15 2 11	0.114434 
15 2 12	-0.0517577 
15 2 13	-0.0661992 
16 1 1	0.000219983 
16 1 2	0.000285805 
16 1 3	-0.000392059 
16 1 4	-0.000559944 
16 1 5	0.0304329 
16 1 6	0.188403 
16 1 7	-0.196842 
16 1 8	0.106871 
16 1 9	-0.0482667 
16 1 10	-0.239105 
16 1 11	0.0025242 
16 1 12	0.27444 
16 1 13	-0.0798205 
16 2 1	-8.90494e-05 
16 2 2	0.000275741 
16 2 3	-0.000205512 
16 2 4	0.00186576 
16 2 5	-0.0524967 
16 2 6	0.093235 
16 2 7	-0.0756924 
16 2 8	-0.0830482 
16 2 9	-0.246407 
16 2 10	-0.0913282 
16 2 11	-0.0240257 
16 2 12	-0.0671373 
16 2 13	-0.0899502 

1 1 1	-0.545645 
1 1 2	0.570461 
1 1 3	0.509359 
1 1 4	0.179534 
1 1 5	0.243984 
1 1 6	0.118367 
1 1 7	-0.0192388 
1 1 8	-0.010365 
1 1 9	-0.0504771 
1 1 10	-0.0169398 
1 1 11	0.016342 
1 1 12	0.0287472 
1 1 13	-0.0159482 
1 1 14	0.0105164 
1 1 15	0.0328453 
1 1 16	0.0385165 
1 2 1	0.787536 
1 2 2	0.474705 
1 2 3	0.319546 
1 2 4	-0.147242 
1 2 5	0.131475 
1 2 6	-0.0969989 
1 2 7	-0.0163427 
1 2 8	0.00301168 
1 2 9	0.0149172 
1 2 10	-0.0317261 
1 2 11	-0.00491651 
1 2 12	-0.0136886 
1 2 13	-0.00630635 
1 2 14	0.0300311 
1 2 15	0.0048083 
1 2 16	0.0223934 
2 1 1	0.22041 
2 1 2	-0.569076 
2 1 3	0.464906 
2 1 4	0.4722 
2 1 5	0.308202 
2 1 6	0.254013 
2 1 7	-0.0257321 
2 1 8	-0.0125603 
2 1 9	-0.092857 
2 1 10	-0.00947521 
2 1 11	0.0211167 
2 1 12	0.0432414 
2 1 13	-0.0260706 
2 1 14	0.00504151 
2 1 15	0.05549 
2 1 16	0.0555874 
2 2 1	0.181015 
2 2 2	0.34385 
2 2 3	-0.392515 
2 2 4	0.671833 
2 2 5	-0.252428 
2 2 6	0.378954 
2 2 7	0.0209017 
2 2 8	-0.00978563 
2 2 9	-0.0770526 
2 2 10	0.0980213 
2 2 11	0.022375 
2 2 12	0.0466971 
2 2 13	0.018469 
2 2 14	-0.0931184 
2 2 15	-0.00355546 
2 2 16	-0.0588272 
3 1 1	0.0223015 
3 1 2	0.0583335 
3 1 3	-0.40452 
3 1 4	-0.270896 
3 1 5	0.589364 
3 1 6	0.371332 
3 1 7	-0.0274195 
3 1 8	-0.134834 
3 1 9	-0.120774 
3 1 10	-0.133503 
3 1 11	0.170948 
3 1 12	0.289877 
3 1 13	0.00356002 
3 1 14	-0.0108033 
3 1 15	0.0857536 
3 1 16	0.0985646 
3 2 1	0.0140452 
3 2 2	-0.0480032 
3 2 3	0.272843 
3 2 4	-0.332979 
3 2 5	-0.397041 
3 2 6	0.476571 
3 2 7	0.435445 
3 2 8	-0.119557 
3 2 9	-0.031175 
3 2 10	0.130397 
3 2 11	0.0711154 
3 2 12	0.251935 
3 2 13	-0.0716589 
3 2 14	-0.111204 
3 2 15	-0.00425516 
3 2 16	-0.0458786 
4 1 1	0.00300045 
4 1 2	0.0217571 
4 1 3	-0.102886 
4 1 4	-0.134765 
4 1 5	0.136557 
4 1 6	0.236826 
4 1 7	0.116137 
4 1 8	0.28815 
4 1 9	-0.272112 
4 1 10	0.242782 
4 1 11	-0.334069 
4 1 12	-0.448603 
4 1 13	-0.278493 
4 1 14	0.107174 
4 1 15	0.209288 
4 1 16	0.181053 
4 2 1	-0.00259099 
4 2 2	0.0309127 
4 2 3	-0.127113 
4 2 4	0.256452 
4 2 5	0.173541 
4 2 6	-0.364177 
4 2 7	0.567386 
4 2 8	-0.109418 
4 2 9	0.221929 
4 2 10	-0.14524 
4 2 11	-0.0586969 
4 2 12	0.110204 
4 2 13	-0.208854 
4 2 14	0.222987 
4 2 15	0.0413054 
4 2 16	0.202864 
5 1 1	0.000820089 
5 1 2	0.00151871 
5 1 3	0.0425549 
5 1 4	0.0238722 
5 1 5	-0.341507 
5 1 6	-0.219046 
5 1 7	-0.139507 
5 1 8	0.0450783 
5 1 9	-0.359583 
5 1 10	-0.0866669 
5 1 11	0.157855 
5 1 12	0.0272718 
5 1 13	-0.156551 
5 1 14	-0.0394188 
5 1 15	0.355392 
5 1 16	0.321977 
5 2 1	0.000214037 
5 2 2	-0.00111845 
5 2 3	-0.031435 
5 2 4	0.0320088 
5 2 5	0.217454 
5 2 6	-0.256806 
5 2 7	-0.101448 
5 2 8	0.0598907 
5 2 9	-0.260288 
5 2 10	0.472888 
5 2 11	0.102997 
5 2 12	0.0308627 
5 2 13	-0.0515074 
5 2 14	-0.304118 
5 2 15	-0.0146039 
5 2 16	-0.204231 
6 1 1	0.00012975 
6 1 2	6.91072e-05 
6 1 3	0.00306196 
6 1 4	0.0142707 
6 1 5	-0.0253249 
6 1 6	-0.11267 
6 1 7	-0.153652 
6 1 8	0.112223 
6 1 9	-0.130136 
6 1 10	0.0653093 
6 1 11	-0.168909 
6 1 12	0.598337 
6 1 13	0.0381322 
6 1 14	0.197741 
6 1 15	-0.121718 
6 1 16	-0.0715221 
6 2 1	-0.0001729 
6 2 2	0.00159471 
6 2 3	0.0125767 
6 2 4	-0.0318995 
6 2 5	-0.130151 
6 2 6	0.239537 
6 2 7	-0.456228 
6 2 8	0.0384498 
6 2 9	0.31954 
6 2 10	-0.166033 
6 2 11	-0.213088 
6 2 12	-0.025588 
6 2 13	-0.0838843 
6 2 14	0.227088 
6 2 15	-0.00383958 
6 2 16	0.146516 
7 1 1	0.000189762 
7 1 2	-0.00028506 
7 1 3	-0.00366467 
7 1 4	-0.00602927 
7 1 5	-0.00371857 
7 1 6	-0.00889641 
7 1 7	-0.12514 
7 1 8	-0.7917 
7 1 9	-0.155591 
7 1 10	0.0907652 
7 1 11	-0.190688 
7 1 12	-0.197229 
7 1 13	-0.0538738 
7 1 14	0.177071 
7 1 15	-0.130874 
7 1 16	-0.0107072 
7 2 1	0.00010444 
7 2 2	2.39504e-05 
7 2 3	0.00049317 
7 2 4	-0.00562801 
7 2 5	-0.0176951 
7 2 6	0.0328227 
7 2 7	-0.0946728 
7 2 8	-0.0751218 
7 2 9	0.217406 
7 2 10	0.39721 
7 2 11	0.278751 
7 2 12	0.0330188 
7 2 13	0.126022 
7 2 14	0.225239 
7 2 15	0.171772 
7 2 16	0.243534 
8 1 1	-0.000198917 
8 1 2	0.00059946 
8 1 3	0.00698643 
8 1 4	-0.000124215 
8 1 5	-0.109828 
8 1 6	-0.00182367 
8 1 7	0.0517779 
8 1 8	0.0313777 
8 1 9	-0.468087 
8 1 10	-0.0239035 
8 1 11	0.113552 
8 1 12	-0.0178587 
8 1 13	0.0977442 
8 1 14	0.534891 
8 1 15	-0.347833 
8 1 16	0.0125544 
8 2 1	-5.30653e-06 
8 2 2	-0.000356836 
8 2 3	-0.00176731 
8 2 4	-0.00153457 
8 2 5	-0.0187975 
8 2 6	-0.0183733 
8 2 7	-0.0841692 
8 2 8	-0.0583377 
8 2 9	0.148447 
8 2 10	0.357276 
8 2 11	0.23349 
8 2 12	0.0498501 
8 2 13	-0.185788 
8 2 14	-0.0611446 
8 2 15	-0.0931266 
8 2 16	-0.0740963 
9 1 1	-7.87269e-05 
9 1 2	-0.000720305 
9 1 3	-0.0124214 
9 1 4	-0.0142218 
9 1 5	0.0681661 
9 1 6	0.10396 
9 1 7	0.135525 
9 1 8	0.0889799 
9 1 9	0.0136008 
9 1 10	-0.0462155 
9 1 11	-0.055587 
9 1 12	-0.102191 
9 1 13	0.042787 
9 1 14	0.0294961 
9 1 15	-0.0659018 
9 1 16	0.099622 
9 2 1	-0.000386693 
9 2 2	0.00167679 
9 2 3	-0.00344145 
9 2 4	0.0143671 
9 2 5	-0.00221204 
9 2 6	-0.0447655 
9 2 7	0.179762 
9 2 8	-0.0186345 
9 2 9	-0.0726042 
9 2 10	-0.050457 
9 2 11	0.027097 
9 2 12	-0.011281 
9 2 13	0.0879388 
9 2 14	-0.00508484 
9 2 15	-0.0446849 
9 2 16	-0.00895169 
10 1 1	0.000182937 
10 1 2	-0.000470494 
10 1 3	-0.00407931 
10 1 4	-0.00377275 
10 1 5	0.0206741 
10 1 6	0.0657662 
10 1 7	0.0425527 
10 1 8	0.0879844 
10 1 9	-0.0794967 
10 1 10	-0.232884 
10 1 11	0.637146 
10 1 12	-0.286449 
10 1 13	0.152992 
10 1 14	0.0741263 
10 1 15	-0.105544 
10 1 16	0.0100197 
10 2 1	5.49566e-05 
10 2 2	9.06778e-05 
10 2 3	0.00208172 
10 2 4	0.00419757 
10 2 5	-0.0400469 
10 2 6	0.0414243 
10 2 7	0.0352656 
10 2 8	0.0429265 
10 2 9	0.0642979 
10 2 10	-0.306745 
10 2 11	0.0468974 
10 2 12	-0.0676418 
10 2 13	-0.39839 
10 2 14	-0.196431 
10 2 15	-0.158056 
10 2 16	-0.318955 
11 1 1	0.00017201 
11 1 2	-0.000438574 
11 1 3	-0.00357149 
11 1 4	-0.00359153 
11 1 5	0.0403697 
11 1 6	0.0425447 
11 1 7	0.237058 
11 1 8	0.165686 
11 1 9	0.231285 
11 1 10	0.267829 
11 1 11	-0.130447 
11 1 12	-0.1529 
11 1 13	0.337547 
11 1 14	0.250515 
11 1 15	0.0547486 
11 1 16	-0.291389 
11 2 1	6.97868e-05 
11 2 2	-6.60422e-05 
11 2 3	0.00302508 
11 2 4	-0.00145633 
11 2 5	-0.0315489 
11 2 6	-0.0161323 
11 2 7	0.232833 
11 2 8	-0.230244 
11 2 9	-0.1673 
11 2 10	0.0257768 
11 2 11	-0.0547307 
11 2 12	0.0357316 
11 2 13	-0.0403607 
11 2 14	-0.0614081 
11 2 15	0.155004 
11 2 16	-0.0304453 
12 1 1	-0.000163066 
12 1 2	-2.2364e-05 
12 1 3	-0.00202445 
12 1 4	-0.0025172 
